Date,Close,High,Low,Open,Volume,Ticker,Return_1
,QQQ,QQQ,QQQ,QQQ,QQQ,,
2020-12-16,300.03338623046875,300.81993002521943,297.74170544983974,298.7904502654613,25461900,QQQ,0.005499440462717109
2020-12-17,301.9949951171875,302.2280364344166,300.4316268908728,301.6357132084787,23730500,QQQ,0.006537968695296881
2020-12-18,301.08221435546875,302.9466338193348,298.70314222007823,302.6358923030334,41173400,QQQ,-0.003022502943681449
2020-12-21,300.5189208984375,301.0539517506518,295.34359139321595,298.1257993249722,37095500,QQQ,-0.0018708958223823124
2020-12-22,301.3360900878906,302.2602370369157,298.50522393978787,301.42363897647283,26176300,QQQ,0.0027191938098609647
2020-12-23,299.8185119628906,301.7446468569329,299.6628596008459,301.3847137580524,21201300,QQQ,-0.005036164518353425
2020-12-24,301.1414489746094,301.58893086629644,300.0032839932852,300.08109531406484,16785000,QQQ,0.004412459401047508
2020-12-28,304.1766357421875,304.6533303413444,301.91972119917796,303.75833675096123,22497700,QQQ,0.010078940570662054
2020-12-29,304.4490051269531,306.1319682469272,303.54430371895353,305.5093588773476,25871900,QQQ,0.0008954316431999398
2020-12-30,304.45867919921875,305.9373316122132,303.83606995944683,305.61631913321,18138100,QQQ,3.1775673767109325e-05
2020-12-31,305.207763671875,305.6941660642571,303.2816291981353,304.3614282591535,21611400,QQQ,0.002460381404223666
2021-01-04,300.89825439453125,306.71563786499405,296.8805657660098,306.5405104360072,45305900,QQQ,-0.01411992023235964
2021-01-05,303.3789367675781,303.65135065310415,299.9060456665842,299.9060456665842,29323400,QQQ,0.008244256444885467
2021-01-06,299.1763916015625,303.3983608018542,297.6588185134446,298.6510687056306,52809600,QQQ,-0.013852461910482727
2021-01-07,306.4140319824219,307.2506297658588,301.8126551105897,301.8418380637876,30394800,QQQ,0.02419188339733136
2021-01-08,310.3539733886719,310.7041986210898,306.5113818202408,308.70993058788866,33955800,QQQ,0.01285822774094103
2021-01-11,305.86932373046875,308.56398256314316,305.2175313976675,307.3868969697369,32746400,QQQ,-0.014450111945519595
2021-01-12,305.3829040527344,306.9977339388295,302.7368737384023,305.9081972836894,29266800,QQQ,-0.0015902859162267857
2021-01-13,307.4452819824219,308.24295947172885,305.04245258973737,305.6455869033613,22898400,QQQ,0.006753416456251049
2021-01-14,305.80120849609375,308.8947207734322,305.32451393517147,307.8927329721189,23500100,QQQ,-0.0053475320087108535
2021-01-15,303.3789367675781,306.5502903974204,302.1337476219135,305.58722299915706,35118700,QQQ,-0.007921066566179302
2021-01-19,307.80517578125,308.311023598655,304.60463962003263,305.7039138135225,24537000,QQQ,0.014589803302866855
2021-01-20,314.9649963378906,315.90861817219724,307.90245374634213,311.4337398859395,30728100,QQQ,0.02326088422154715
2021-01-21,317.484619140625,318.2336979756005,314.9261669799026,316.30753342693043,25130600,QQQ,0.007999691495976125
2021-01-22,316.5701904296875,317.58188617234043,315.8794775607233,316.44372103994334,21609400,QQQ,-0.0028802299570060974
2021-01-25,319.18695068359375,321.3368705454963,312.66917670362466,319.9652122923067,39080600,QQQ,0.008265971759231272
2021-01-26,319.6539001464844,320.79209473416887,318.3211624269212,319.90683887433516,25498100,QQQ,0.0014629340638474542
2021-01-27,310.74298095703125,317.39696117337445,308.72926821471054,317.3872533145106,55264000,QQQ,-0.027876772926498372
2021-01-28,312.5816650390625,317.5429757673352,311.32673845592126,311.94934781698765,42836300,QQQ,0.0059170574870861525
2021-01-29,306.0054931640625,311.9979746402397,304.2544562981174,310.8889628541991,55259000,QQQ,-0.021038252113022016
2021-02-01,313.65179443359375,314.7413312601948,307.42581881704155,309.45897766090457,35646000,QQQ,0.024987464082652178
2021-02-02,318.7686462402344,319.92628624190814,316.46310378421595,316.6284936505883,33930800,QQQ,0.016313797330191893
2021-02-03,317.5039978027344,321.22011882402876,317.44563189665274,320.85044829374965,24824500,QQQ,-0.00396729243109728
2021-02-04,321.2590637207031,321.3466125945646,317.5818625802826,318.90489261203413,22350900,QQQ,0.011826830351603146
2021-02-05,322.3485412597656,323.36026642928954,320.5683217759045,322.2123640435149,22732000,QQQ,0.003391274090276397
2021-02-08,324.5082092285156,324.6638615576456,322.3972394564165,324.0412819287719,20462800,QQQ,0.006699791351032047
2021-02-09,324.4401550292969,325.7047894592601,323.56460691416294,323.5743444627105,17597500,QQQ,-0.00020971487710752523
2021-02-10,323.7007751464844,326.3370676623345,320.5391597618831,325.87984824997875,28068700,QQQ,-0.0022789407271295303
2021-02-11,325.48101806640625,325.889609146408,323.0879265625289,325.2378168655507,22046100,QQQ,0.00549965602991298
2021-02-12,327.3002014160156,327.46556161430027,323.5840797894303,324.6346959576699,20346800,QQQ,0.005589214880845184
2021-02-16,326.41497802734375,328.99290518197614,325.247600223757,328.0979115742062,27080800,QQQ,-0.0027046221934544645
2021-02-17,324.84869384765625,326.53165680868756,321.1909680535907,323.42840717795497,31360300,QQQ,-0.004798444572467808
2021-02-18,323.42840576171875,324.7903265135267,319.4301626861605,321.2493325588261,32236200,QQQ,-0.004372152675496288
2021-02-19,322.0179138183594,324.907145976147,320.99648040089716,324.78067657085757,39157700,QQQ,-0.0043610638961579795
2021-02-22,313.6712341308594,318.8854544739245,313.46695340150643,317.62081989915686,47256900,QQQ,-0.025919923486642182
2021-02-23,312.7373352050781,314.410560848756,302.5423289938721,308.37915849214613,97241900,QQQ,-0.002977317726851725
2021-02-24,315.31524658203125,315.6265512647945,307.36741774873343,310.0718140939859,58206300,QQQ,0.008243056030590834
2021-02-25,304.3224792480469,315.21790369184384,302.77572334768047,312.6497147382154,110182600,QQQ,-0.03486278400154852
2021-02-26,305.5969543457031,310.43176633793564,302.4256007802327,307.26044246011566,104739800,QQQ,0.004187909814632684
2021-03-01,314.7898864746094,315.13037407570334,309.2935455574464,310.58736281642956,49164500,QQQ,0.030081883991902814
2021-03-02,309.74102783203125,315.50975290000366,309.4881187835116,315.4319415822234,48370000,QQQ,-0.016038821002546277
2021-03-03,300.75238037109375,309.5854362094908,300.6940144494034,308.64181422529595,86301100,QQQ,-0.029019880007022936
2021-03-04,295.8299560546875,303.55402881421173,291.9484445781445,300.38267555427655,139131600,QQQ,-0.016367033605295345
2021-03-05,300.2853698730469,301.190071185903,289.3607912844124,298.45649215180293,121523700,QQQ,0.015060725687751964
2021-03-08,291.7830810546875,301.6278611157539,291.3647821057338,299.74061738367544,88409800,QQQ,-0.028314029491193438
2021-03-09,303.2913513183594,305.19807016125134,298.5732716405379,299.1083024222555,80391100,QQQ,0.0394411842594633
2021-03-10,302.42559814453125,307.8635740823841,301.7349149641818,307.56200693233086,76798100,QQQ,-0.0028545264151609295
2021-03-11,309.390869140625,311.16135144125917,306.2876192305811,307.18258308582057,53484800,QQQ,0.023031353955576872
2021-03-12,306.88104248046875,309.5757312031821,302.9217488802498,305.32454861651735,69315600,QQQ,-0.008112154916296133
2021-03-15,310.15936279296875,310.3247526829827,305.5580147705231,307.2020573713476,42955700,QQQ,0.010682707168881755
2021-03-16,311.8617858886719,315.38336461069946,310.422053617797,312.3579258942571,54925900,QQQ,0.005488865724938563
2021-03-17,313.14593505859375,315.04291675329625,307.09508654895063,308.8169704622616,78258700,QQQ,0.004117686834450129
2021-03-18,303.553955078125,309.2351303680342,303.09673572955086,308.252588223991,82718100,QQQ,-0.03063102185463129
2021-03-19,304.6241149902344,306.1708710884974,301.23874353568976,303.38863387115197,78446200,QQQ,0.0035254355748188804
2021-03-22,310.3368225097656,312.4115187768425,307.02511430569507,307.02511430569507,56194800,QQQ,0.018753300341026513
2021-03-23,308.98291015625,312.75241507081284,308.16472557771374,311.42774376989036,53455400,QQQ,-0.004362719005003068
2021-03-24,303.7718200683594,310.39526564194466,303.62572098974465,310.35629597926635,64803700,QQQ,-0.016865301984680725
2021-03-25,303.2458190917969,304.7653386118195,299.4081546689302,301.921147875805,78729000,QQQ,-0.001731566069703705
2021-03-26,307.7945861816406,308.1160041577672,301.62896720206516,303.0315480957609,63519600,QQQ,0.015000263164277161
2021-03-29,307.7069396972656,308.7588828431416,304.3562619361131,307.2588925911652,54608000,QQQ,-0.0002847564197353547
2021-03-30,306.1582336425781,306.73290987207395,303.45042155309784,305.7394063486457,44635700,QQQ,-0.005033055335739833
2021-03-31,310.84332275390625,312.4115024568727,307.60952432556223,307.9504420034249,55032500,QQQ,0.015302835581412655
2021-04-01,316.1421203613281,316.27846962018805,314.4278115632095,314.68106983342676,55685600,QQQ,0.017046522217293747
2021-04-05,322.45379638671875,323.2232912179565,318.39209310978487,318.63560149845483,42172500,QQQ,0.01996467923406353
2021-04-06,322.2297668457031,324.1875539508467,321.4505222172875,322.1421073984707,33537200,QQQ,-0.0006947647803375867
2021-04-07,323.0090026855469,323.8466869997472,320.817427187255,321.7524910768189,32046400,QQQ,0.002418261501634822
2021-04-08,326.37908935546875,326.564158074242,325.0738882034266,325.87260270285435,29940800,QQQ,0.010433414059368262
2021-04-09,328.3564453125,328.5610137660479,324.27527196655893,325.0155172729675,36664900,QQQ,0.006058463981059914
2021-04-12,327.9278564453125,328.3466836970196,326.0382291641897,327.31421061250614,25833000,QQQ,-0.0013052549243539602
2021-04-13,331.7558898925781,332.2234070525538,329.2428662571087,329.4571548638142,30374000,QQQ,0.011673401243678772
2021-04-14,327.7720642089844,332.12599569573865,326.95387953212986,331.99936656863963,42564300,QQQ,-0.012008304313402607
2021-04-15,332.73956298828125,333.12920016057535,327.4895379857328,330.65514679719365,36342800,QQQ,0.01515534519784345
2021-04-16,333.12921142578125,333.3434999877323,331.24930415383363,333.2655606605807,40860100,QQQ,0.0011710312834476433
2021-04-19,330.08050537109375,332.7103782101702,328.1519081756543,331.55130559350624,34533100,QQQ,-0.009151722365142168
2021-04-20,327.6745910644531,330.70382077580626,325.69730438264696,329.4181192341691,38081800,QQQ,-0.007288871252592699
2021-04-21,330.4798583984375,330.6649271548108,325.29799267027624,326.3889055130164,36598100,QQQ,0.00856113781929646
2021-04-22,326.4961242675781,331.0740650487594,325.33702172927593,330.0903111762377,45936100,QQQ,-0.012054393118434592
2021-04-23,330.6064453125,331.9213666844552,327.1291387763289,327.1291387763289,36381900,QQQ,0.012589187862926288
2021-04-26,332.75909423828125,333.04157229743964,330.09997188343215,330.8499967585962,30812000,QQQ,0.006511212822080559
2021-04-27,331.3174743652344,333.26554127871526,330.3629406017197,333.0512527292267,33187200,QQQ,-0.004332322986834947
2021-04-28,330.1973571777344,331.99932510146164,329.54474165233177,330.9863219363423,33615700,QQQ,-0.0033807971935256864
2021-04-29,331.3857421875,333.89873602095014,328.15194321255245,333.47990866956667,37708900,QQQ,0.0035990142983668427
2021-04-30,329.2135925292969,331.4246677285247,328.2979986073968,328.9311441997762,38263400,QQQ,-0.00655474687554336
2021-05-03,327.4603576660156,331.1714232961163,327.0123105340089,330.4214281267631,29729700,QQQ,-0.005325523924487485
2021-05-04,321.56744384765625,325.22006958499026,317.7394694838205,324.89862187402406,65147000,QQQ,-0.017995808287639137
2021-05-05,320.486328125,324.48962235143284,319.7071130039941,323.62271803354867,46219300,QQQ,-0.003362018585340465
2021-05-06,322.90179443359375,323.0576433313317,317.97318822754085,320.2232028118199,46814300,QQQ,0.007536877852872603
2021-05-07,325.5220031738281,327.9083673813672,323.0771696099503,325.6875722205016,53324500,QQQ,0.008114568532610722
2021-05-10,317.30108642578125,324.31410810991275,317.09651803770606,324.1387892559651,60700500,QQQ,-0.025254565491405256
2021-05-11,316.86285400390625,317.66156865456577,310.7361746082202,311.39854001799495,71963600,QQQ,-0.0013811248704234114
2021-05-12,308.6615905761719,314.2427853241885,307.7946862108589,311.9148599583442,91164900,QQQ,-0.025882691278269143
2021-05-13,311.0478820800781,314.0284224780422,308.6712377499812,311.61283820657366,69877800,QQQ,0.007731093134885292
2021-05-14,317.91485595703125,318.8304202370517,313.71674359601786,314.22326011598636,44370000,QQQ,0.022076902858271907
2021-05-17,315.9861755371094,317.895272657988,313.1030450264768,316.2004640718609,39395000,QQQ,-0.006066657105770923
2021-05-18,313.8530578613281,318.1680188889799,313.58032968571257,316.9407569612808,36528500,QQQ,-0.006750667721951431
2021-05-19,314.21343994140625,314.51538792604606,308.08676135683356,308.4374288479534,66319100,QQQ,0.001148250976217513
2021-05-20,320.2913513183594,321.1485053632835,315.4796542482385,315.7036628792049,46466100,QQQ,0.01934325717603458
2021-05-21,318.5187683105469,322.2687742584914,318.1583805991984,321.8499469034188,50330400,QQQ,-0.005534283084811187
2021-05-24,323.8758239746094,325.00570617618297,318.4114816728265,320.81734512679407,32475800,QQQ,0.016818649941655828
2021-05-25,324.3238830566406,326.11610083880396,323.1453110359252,325.39532567780856,31280300,QQQ,0.0013834286132650142
2021-05-26,325.45379638671875,325.9213134114198,324.30444406747336,324.9959994832713,25444900,QQQ,0.0034839041745218235
2021-05-27,324.2362976074219,325.85319689101385,324.03175888198024,325.0057924461818,27931700,QQQ,-0.0037409266470813662
2021-05-28,325.2590026855469,326.8564319091578,324.93758470648277,325.444071430359,29927400,QQQ,0.0031541967561055095
2021-06-01,324.1778564453125,327.07073730637677,322.823935529377,326.59344064906634,31145400,QQQ,-0.00332395485231074
2021-06-02,324.81097412109375,325.6583785666506,323.0869454120349,324.59668554778034,22047900,QQQ,0.0019529948242718032
2021-06-03,321.4310607910156,323.2427488655868,319.7557219518264,321.96676733560975,37057800,QQQ,-0.010405785516403254
2021-06-04,326.8856201171875,327.33366716518265,323.1648053367364,323.2329948098407,38736500,QQQ,0.01696960870162534
2021-06-07,327.8597106933594,327.91815033045435,325.658385278962,326.3499408013499,32611900,QQQ,0.0029799125939606874
2021-06-08,328.0155334472656,330.47983703185565,326.33044477849825,329.6129329422451,27282800,QQQ,0.0004752726511492167
2021-06-09,328.09344482421875,330.1681409621243,327.9083760788092,329.38892604208513,21485300,QQQ,0.00023752343718097535
2021-06-10,331.5123291015625,331.6194585254193,327.98633235963763,328.4343794755627,33702100,QQQ,0.010420458961548196
2021-06-11,332.3791809082031,332.38893075521617,330.86944087834667,331.5220266750678,21222800,QQQ,0.0026148403258179354
2021-06-14,335.5643310546875,335.5740511777619,331.61947706898627,332.8077992712632,27827700,QQQ,0.009582881026968026
2021-06-15,333.37274169921875,335.5253475821431,332.65193663887334,335.213649703353,35963800,QQQ,-0.006531055754884663
2021-06-16,332.1551208496094,334.9116221398786,328.68756451567145,333.8401795141924,55399500,QQQ,-0.0036524307398472233
2021-06-17,336.372802734375,337.3858061305434,331.0935565955123,331.1422463916602,59722700,QQQ,0.012697928226960142
2021-06-18,333.7331237792969,335.85650980835555,332.98309891319377,334.70715734034894,55414900,QQQ,-0.007847480336163226
2021-06-21,335.8072814941406,336.1291021077462,331.7018515784086,333.9252231211388,32992600,QQQ,0.0062150190288436935
2021-06-22,338.93756103515625,339.3861278809594,335.30019072212724,335.60248900512784,28941600,QQQ,0.009321654751164976
2021-06-23,339.103271484375,340.25398677894293,338.2646453431971,338.8790029747967,27188500,QQQ,0.0004889114346389167
2021-06-24,341.1999206542969,342.73090450473086,340.4978018481293,341.0438909463014,32581600,QQQ,0.00618292227245143
2021-06-25,340.7806396484375,342.00935522215764,340.1760430199813,341.7655643390944,28682800,QQQ,-0.0012288426241581218
2021-06-28,344.925048828125,345.0615859930784,342.0093196926691,342.06782711775594,39130300,QQQ,0.012161515935773304
2021-06-29,346.1732482910156,346.2025020028375,343.9108918043317,344.74951804964223,29426000,QQQ,0.003618755631495496
2021-06-30,345.6271667480469,346.407315346458,345.0420627391451,346.0172261674394,32724000,QQQ,-0.001577480483152982
2021-07-01,345.76373291015625,346.2708072219298,343.9206595914898,345.276151155118,29290000,QQQ,0.00039512565923072174
2021-07-02,349.7326354980469,350.05442634369626,347.4312342711346,347.6652639770614,32727200,QQQ,0.011478654960385581
2021-07-06,351.24407958984375,351.52688528612583,347.63596339194544,350.3371848420274,38842400,QQQ,0.004321713041290698
2021-07-07,351.98529052734375,353.7503341482593,350.0252022952078,353.4480358326083,35265200,QQQ,0.002110244643455772
2021-07-08,349.8594055175781,350.7175541771128,345.6174680113335,346.9046612410065,50890000,QQQ,-0.006039698439047392
2021-07-09,352.0437316894531,352.521552209479,348.6891673734118,349.27427133730254,35184500,QQQ,0.0062434399002180285
2021-07-12,353.41876220703125,353.8770902339127,351.86822608232643,353.4480159211034,25717700,QQQ,0.0039058514434537894
2021-07-13,353.41876220703125,356.39299892299704,352.5606135814125,353.03843416446614,39723000,QQQ,0.0
2021-07-14,354.0525817871094,356.41246054309926,353.2236869475096,355.7688491297497,35336400,QQQ,0.0017933953933855218
2021-07-15,351.5658874511719,354.1695867433972,349.5570532896719,353.9648107683849,53391600,QQQ,-0.007023517025029791
2021-07-16,348.71844482421875,353.40897849203856,348.36737051813384,352.4240539150964,47262000,QQQ,-0.008099314320842876
2021-07-19,345.8612365722656,346.35854969905364,343.29655191745206,345.2566102305176,64404600,QQQ,-0.008193453183680588
2021-07-20,349.8788146972656,351.33179834981445,345.01273006718174,346.79729539793595,42183700,QQQ,0.01161615613480449
2021-07-21,352.58013916015625,352.58013916015625,349.2255740874376,349.44987242275,30259900,QQQ,0.007720743152819898
2021-07-22,354.9107360839844,354.92046748156946,352.7848572262164,352.7848572262164,30252200,QQQ,0.006610119700388051
2021-07-23,359.0552062988281,359.33798228193024,354.8815077825036,356.2369695486949,31960800,QQQ,0.011677500265483642
2021-07-26,359.33795166015625,359.7280408277666,357.49490830958587,358.36278826038085,28438100,QQQ,0.0007874704401105159
2021-07-27,355.3788146972656,359.0746925653233,351.21487741178794,359.0746925653233,57933100,QQQ,-0.011017864783275044
2021-07-28,356.7440185546875,358.3238082830337,354.21834888425303,356.51975001568746,42066200,QQQ,0.0038415454184708153
2021-07-29,357.3778991699219,358.54807741256315,356.1784374555795,356.1784374555795,25672500,QQQ,0.0017768500164416778
2021-07-30,355.51531982421875,356.1004238028852,353.40896335679446,353.43821706774656,36484600,QQQ,-0.005211792195402465
2021-08-02,355.5445861816406,357.7679575719571,354.8327061769859,357.1828535724789,27334100,QQQ,8.232094593374484e-05
2021-08-03,357.6996765136719,357.8166913575607,353.00914304350465,356.2076777348398,35558500,QQQ,0.0060613785606349335
2021-08-04,358.2165832519531,359.17225426673946,356.5490618752047,357.66073287316016,29602200,QQQ,0.001445085842177063
2021-08-05,360.48870849609375,360.72273821584116,358.3238443095441,359.0356946269854,21443900,QQQ,0.006342881235463338
2021-08-06,358.9089050292969,360.19612795846183,357.7972341429289,359.2209644835722,33332100,QQQ,-0.0043823937603693075
2021-08-09,359.5720520019531,360.0986188707811,358.26533646881387,359.3672462377803,25960200,QQQ,0.0018476748928870634
2021-08-10,357.72900390625,360.38145003267965,356.5393031489625,360.0889128627035,35130800,QQQ,-0.005125671156703593
2021-08-11,357.1145935058594,359.49399467007635,355.77862436030034,358.99668155434443,34249800,QQQ,-0.0017175302915937163
2021-08-12,358.40179443359375,358.7626001212168,355.25200601527365,356.60749739269494,25969200,QQQ,0.0036044478471117802
2021-08-13,359.6597900390625,359.99134204023227,358.2555522931513,358.7528951747193,19336200,QQQ,0.0035100148074225235
2021-08-16,359.8157653808594,359.8547504859567,354.66690434390443,358.5383038378005,34856900,QQQ,0.00043367467288990547
2021-08-17,356.6465148925781,358.03123023149294,354.2086064342953,357.0560668481798,44793900,QQQ,-0.008807981175940505
2021-08-18,353.2139587402344,357.5144332944979,352.88240672539047,356.11019549067197,38541900,QQQ,-0.009624533001192037
2021-08-19,354.9205017089844,356.59778413157,351.0198476806111,351.2733997155365,48499400,QQQ,0.004831470915918734
2021-08-20,358.59686279296875,358.99668337484536,355.68110386847854,355.9931633118398,39486000,QQQ,0.010358266333678312
2021-08-23,363.96026611328125,364.6526238319049,359.63053800313463,359.640269401114,34034700,QQQ,0.014956637597270284
2021-08-24,365.0719299316406,365.6765264990257,364.0870053404722,364.5550945021379,21732900,QQQ,0.0030543548894246264
2021-08-25,365.49127197265625,366.06664463254657,364.57461589166206,365.3255108411993,20441900,QQQ,0.0011486559404720875
2021-08-26,363.17041015625,365.3157520382323,362.7315746696749,364.6331554319952,29133300,QQQ,-0.006349978766606146
2021-08-27,366.700439453125,367.2075136885557,363.3166213922265,363.80420307385674,27104700,QQQ,0.009720035548480555
2021-08-30,370.8156433105469,371.30322500963103,367.47081023751457,367.49033255163806,27295700,QQQ,0.011222249593043854
2021-08-31,370.5133056640625,371.12763354153975,368.9627698372776,371.05939472823474,29628200,QQQ,-0.0008153314239528475
2021-09-01,371.12762451171875,373.20472704008955,370.922848557542,371.57622104322,28138300,QQQ,0.001658021016425426
2021-09-02,370.9521179199219,372.81468341693153,369.73316377996446,372.4831314620178,25453400,QQQ,-0.0004729009111832383
2021-09-03,372.0931701660156,372.49299080046165,369.78203726902416,369.8015298269372,24605400,QQQ,0.0030760095197517323
2021-09-07,372.6196594238281,373.27303197315337,371.03989953276096,372.200346318841,23970200,QQQ,0.0014149393217230966
2021-09-08,371.32275390625,372.44418597197534,369.0506360603762,372.44418597197534,32949200,QQQ,-0.0034805074954539217
2021-09-09,370.0452575683594,372.65868834497036,369.80146671771377,371.5470175410315,29399000,QQQ,-0.0034403933625171135
2021-09-10,367.2367858886719,372.48316980869697,366.90523389962533,371.7615584066324,40249400,QQQ,-0.007589535664211833
2021-09-13,366.9832458496094,370.00625847845635,364.9256652670351,369.57718418225215,48741800,QQQ,-0.0006903993521480967
2021-09-14,365.9397888183594,369.20656205974547,364.9841180726261,368.47518958607,41826600,QQQ,-0.0028433369726028612
2021-09-15,368.6604919433594,369.011566223773,364.0967346153478,366.39813559247995,34097900,QQQ,0.007434838211459072
2021-09-16,368.9140625,369.48940533332717,365.3937369199071,367.3245414006533,35193100,QQQ,0.0006878159232739378
2021-09-17,364.54534912109375,368.48501789663766,363.5019468191415,368.43627162669105,60912300,QQQ,-0.011842089589377602
2021-09-20,357.0126953125,360.4783520474983,352.3559890704976,358.73086570917906,76203200,QQQ,-0.020663146098982565
2021-09-21,357.45184326171875,360.0486566659345,356.31939630248553,358.84786545570864,41927500,QQQ,0.001230062557955769
2021-09-22,360.7907409667969,362.25510793577394,357.2664823026285,358.3696435194108,46972900,QQQ,0.009340832249208564
2021-09-23,364.1196594238281,365.15447613962095,361.30807068936616,361.95239559039834,44652000,QQQ,0.009226729178556159
2021-09-24,364.46136474609375,364.8811725449883,361.47405880647585,361.84503650229834,36056800,QQQ,0.000938442386786642
2021-09-27,361.5521240234375,362.4307380359106,358.99436843024495,361.40569332012785,43338100,QQQ,-0.007982302115021156
2021-09-28,351.32110595703125,361.50332901451617,350.8134695387485,356.983341973037,97701600,QQQ,-0.028297491251200735
2021-09-29,350.74517822265625,354.7380152838273,350.1203971360369,352.5902949198339,58076600,QQQ,-0.0016393200539606134
2021-09-30,349.4565124511719,354.064388204681,348.6169563865555,352.3950182625714,61384600,QQQ,-0.0036740797920999935
2021-10-01,351.6237487792969,352.66833757993516,345.9615424044036,350.0812955257618,56375500,QQQ,0.006201733980927937
2021-10-04,344.24334716796875,350.3351036035697,341.9979966284059,350.00318403292414,76766000,QQQ,-0.020989485599166913
2021-10-05,348.8902587890625,351.1453811658282,345.08291125638124,345.3074284206387,47232900,QQQ,0.013498914820934349
2021-10-06,351.1258239746094,351.3991712051876,344.7606916456095,345.66859175510706,56806500,QQQ,0.006407645754588076
2021-10-07,354.34747314453125,357.0028594196084,353.64457590134555,354.1814984680684,39411200,QQQ,0.009175198603890822
2021-10-08,352.5804748535156,355.6654111156377,352.0435224912818,355.4310921715679,41822300,QQQ,-0.004986625910818665
2021-10-11,349.8762512207031,354.5719844872462,349.78836300559345,351.03795466876176,34847200,QQQ,-0.00766980540807316
2021-10-12,348.6559753417969,351.7701678903694,348.01165039610737,351.3308757405478,43905100,QQQ,-0.0034877356626772382
2021-10-13,351.447998046875,352.12160909320744,348.9390426883681,350.96964780539275,40120800,QQQ,0.008007958854974628
2021-10-14,357.9205322265625,358.1353072121225,354.38653183994535,355.0503709616331,43433900,QQQ,0.018416762125998076
2021-10-15,360.17572021484375,360.2928648114429,358.1060862279295,359.1409032213866,40419900,QQQ,0.0063008064227332294
2021-10-18,363.7974853515625,364.0122603205064,358.271938234747,358.8772050219664,34513500,QQQ,0.010055550481188336
2021-10-19,366.550537109375,366.59933741912556,363.8463504701029,364.8713953158155,29091000,QQQ,0.00756753927298881
2021-10-20,366.0722351074219,367.6244605492347,364.5883241497471,367.00942164363244,31390300,QQQ,-0.0013048732808442765
2021-10-21,368.3077697753906,368.503030601973,364.96903010621446,365.27166353258366,25469300,QQQ,0.006106812955406937
2021-10-22,365.21307373046875,368.01489068111977,363.54370397593016,367.0484181589055,36275800,QQQ,-0.008402472874273426
2021-10-25,368.9521179199219,369.8697902357687,364.6859337455179,366.6384229634691,32597800,QQQ,0.010237980122838053
2021-10-26,370.11383056640625,373.6185449403484,368.9325829979335,371.1974775135691,47191300,QQQ,0.003148681333051684
2021-10-27,370.972900390625,374.0480645274449,370.29928931966424,370.56286460249436,45760500,QQQ,0.0023210962500483934
2021-10-28,375.0926513671875,375.3464844629654,372.105345673097,372.87658714614895,38007000,QQQ,0.011105261252842169
2021-10-29,376.9377746582031,377.1037493429911,371.65631777952774,372.00775152243904,37310100,QQQ,0.0049191134091544075
2021-11-01,378.2264099121094,378.3533264674272,375.28793414507857,377.3770819405131,30765300,QQQ,0.003418694916089926
2021-11-02,379.8079528808594,380.2863329978316,377.56260219917965,377.61140251253835,25135300,QQQ,0.004181471540069204
2021-11-03,383.8397521972656,384.2595301238974,379.2514215583285,380.2959803862656,33748900,QQQ,0.010615363069216732
2021-11-04,388.7601318359375,389.7168622841262,384.56229190784967,385.10898650892284,40265300,QQQ,0.012818838097162999
2021-11-05,389.13116455078125,391.4643740185645,387.7253697228834,390.5369593786791,43383800,QQQ,0.0009544001158028337
2021-11-08,388.6038818359375,390.126820866843,387.95955689322864,389.10177606271657,29256300,QQQ,-0.0013550256645531444
2021-11-09,385.9289855957031,390.0780247497891,384.56224924464544,389.677760926869,50490700,QQQ,-0.006883349254250826
2021-11-10,380.2569885253906,385.967994772943,378.3240137724148,383.1466637803248,54937400,QQQ,-0.014696996810326213
2021-11-11,381.3113708496094,383.4200627392158,380.96967928457036,383.244345863237,32243000,QQQ,0.002772815111978799
2021-11-12,385.3237609863281,385.860683606873,380.862315951005,382.463341625484,34730600,QQQ,0.010522608145093093
2021-11-15,385.2358093261719,386.82709255149734,382.785456007941,386.5049449907349,33716900,QQQ,-0.00022825392322323168
2021-11-16,387.9790954589844,388.4769598862273,384.30840667005805,384.5036376910456,27872900,QQQ,0.007121056938115045
2021-11-17,388.1841125488281,390.2244600168052,387.2176400094227,388.30125712419624,28703300,QQQ,0.0005284230316615623
2021-11-18,392.2062683105469,392.7139047775406,388.00842844480655,390.23426494258035,45721500,QQQ,0.010361464139552634
2021-11-19,394.3930358886719,395.67191389711166,393.016527464315,393.84634131068026,45191700,QQQ,0.005575554892441215
2021-11-22,389.814453125,399.000918298025,389.70708052048764,395.93552577558205,61715400,QQQ,-0.011609187655545528
2021-11-23,388.0377197265625,390.722392413876,383.5860466720997,388.65272880730885,70098700,QQQ,-0.004557895132399681
2021-11-24,389.2872619628906,389.57035141401286,383.21502004967437,385.54822888619697,46954400,QQQ,0.00322015663118691
2021-11-26,381.9068908691406,388.09627791917,380.51083848006857,386.70022553009795,51533300,QQQ,-0.018958676059771862
2021-11-29,390.19512939453125,391.21043191968437,385.75322925998574,386.48541256519314,54447100,QQQ,0.021702249222391057
2021-11-30,384.464599609375,391.6595164981958,382.44376643103664,389.3067637792431,81332700,QQQ,-0.014686318084104144
2021-12-01,377.923828125,390.96647227865043,377.4552497553389,388.81872210896137,77766500,QQQ,-0.017012675525966747
